,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
2875,141901897,UNKNOW,4,"1,233",201409
2876,141902670,SICK,6,687,201409
2877,141903426,EDP,7,,201409
2878,141904193,INJURY,5,304,201409
2879,141910660,SEIZR,3,450,201410
2880,141911404,DIFFBR,2,262,201410
2881,141912169,DRUG,4,"1,062",201410
2882,141912953,UNC,2,650,201410
2883,141913711,INJURY,5,368,201410
2884,141920390,UNC,2,237,201411
2885,141921166,INJURY,5,304,201411
2886,141921926,DIFFBR,2,318,201411
2887,141922691,SICK,6,588,201411
2888,141923453,DRUG,4,631,201411
2889,141930161,SHOT,3,119,201412
2890,141930915,MVAINJ,4,317,201412
2891,141931671,DIFFBR,2,190,201412
2892,141932443,ASTHMB,2,"1,024",201412
2893,141933194,CARD,3,311,201412
2894,141933972,UNC,2,317,201412
2895,141940604,SICK,6,923,201413
2896,141941370,EDP,7,434,201413
2897,141942111,SICK,6,319,201413
2898,141942867,INJURY,5,474,201413
2899,141943628,SICK,6,221,201413
2900,141950389,ASTHMB,3,492,201414
2901,141951137,MCI21P,2,220,201414
2902,141951887,EDP,7,188,201414
2903,141952650,DRUG,4,694,201414
2904,141953412,SICK,6,289,201414
2905,141954174,UNC,2,464,201414
2906,141960802,ANAPH,2,485,201415
2907,141961551,MVAINJ,4,"1,066",201415
2908,141962322,SICK,6,"4,647",201415
2909,141963099,INJURY,5,565,201415
2910,141963843,INJURY,5,335,201415
2911,141970436,UNC,2,,201416
2912,141971176,INJURY,5,409,201416
2913,141971939,ALTMEN,3,684,201416
2914,141972708,ARREST,1,220,201416
2915,141973457,CARD,3,604,201416
2916,141980278,CHOKE,1,269,201417
2917,141981033,UNC,2,333,201417
2918,141981790,SICK,6,734,201417
2919,141982569,INJMIN,7,805,201417
2920,141983322,UNKNOW,4,586,201417
2921,141984060,RESPIR,4,489,201417
2922,141990633,SICK,6,322,201418
2923,141991389,INJURY,5,432,201418
2924,141992157,MVAINJ,4,634,201418
2925,141992911,UNC,2,672,201418
2926,141993683,DRUG,4,414,201418
2927,142000455,SICK,6,512,201419
2928,142001219,INJMAJ,3,91,201419
2929,142001963,ASTHMB,2,210,201419
2930,142002716,DRUG,4,"1,605",201419
2931,142003467,DRUG,4,459,201419
2932,142010415,UNC,2,221,201420
2933,142011193,RESPIR,4,663,201420
2934,142011955,MVAINJ,4,251,201420
2935,142012727,INJURY,5,260,201420
2936,142013478,EDP,7,,201420
2937,142020373,UNC,2,234,201421
2938,142021126,SICK,6,153,201421
2939,142021864,INJURY,5,598,201421
2940,142022635,INJURY,5,360,201421
2941,142023395,SICK,6,922,201421
2942,142030015,SICK,6,441,201422
2943,142030779,DIFFBR,2,378,201422
2944,142031520,INJURY,5,347,201422
2945,142032273,DIFFBR,2,187,201422
2946,142033039,MVAINJ,4,"1,391",201422
2947,142033798,DIFFBR,2,262,201422
2948,142040468,SICK,6,65,201423
2949,142041211,SICK,6,502,201423
2950,142041972,SICK,6,187,201423
2951,142042733,SICK,6,684,201423
2952,142043479,MVAINJ,4,373,201423
2953,142044238,UNC,2,361,201423
2954,142050749,SICK,6,413,201424
2955,142051500,SICMIN,7,558,201424
2956,142052265,EDP,7,"2,350",201424
2957,142053029,INJMIN,7,207,201424
2958,142053782,MVAINJ,4,382,201424
2959,142060437,INJURY,5,80,201425
2960,142061210,DIFFBR,2,286,201425
2961,142061971,ARREST,1,441,201425
2962,142062738,UNC,2,251,201425
2963,142063501,INJURY,5,320,201425
2964,142070085,INJURY,5,"1,138",201426
2965,142070848,ARREST,1,238,201426
2966,142071601,CHOKE,1,616,201426
2967,142072356,INJURY,5,394,201426
2968,142073116,INJMIN,7,211,201426
2969,142083589,UNC,2,209,201427
2970,142080539,SICK,6,"1,851",201427
2971,142081313,INJURY,5,287,201427
2972,142082065,INJURY,5,645,201427
2973,142082843,CARD,3,221,201427
2974,142083599,INJURY,5,418,201427
2975,142090201,SICMIN,7,488,201428
2976,142090955,INJURY,5,881,201428
2977,142091707,ABDPN,5,346,201428
2978,142092481,DIFFBR,2,484,201428
2979,142093252,INJURY,5,277,201428
2980,142094014,DIFFBR,2,338,201428
2981,142100605,ARREST,1,157,201429
2982,142101356,TRAUMA,2,96,201429
2983,142102118,SICPED,4,528,201429
2984,142102868,INJURY,5,316,201429
2985,142103619,INJURY,5,202,201429
2986,142110548,SEIZR,3,286,201430
2987,142111306,INJURY,5,363,201430
2988,142112069,MVAINJ,4,179,201430
2989,142112833,ASTHMB,2,479,201430
2990,142113591,EDP,7,347,201430
2991,142120510,SICK,6,508,201431
2992,142121263,EDP,7,833,201431
2993,142122020,INJURY,5,"1,128",201431
2994,142122782,SICK,6,210,201431
2995,142123528,DRUG,4,380,201431
2996,142130287,DIFFBR,2,577,201401
2997,142131060,ASTHMB,2,259,201401
2998,142131810,DIFFBR,2,578,201401
2999,142132590,INJURY,5,539,201401
3000,142133341,DRUG,4,1,201401
3001,142134114,UNC,2,206,201401
3002,142140727,MVAINJ,4,47,201402
3003,142141500,INJURY,5,635,201402
3004,142142263,INJURY,5,"1,031",201402
3005,142143018,DIFFBR,2,410,201402
3006,142143789,INJURY,5,241,201402
3007,142150635,DRUG,4,880,201403
3008,142151395,UNKNOW,4,345,201403
3009,142152180,SHOT,3,0,201403
3010,142152949,SICK,6,332,201403
3011,142153700,SICK,6,0,201403
3012,142160583,BURNMI,7,848,201404
3013,142161344,DIFFBR,2,392,201404
3014,142162105,UNKNOW,4,855,201404
3015,142162890,INJURY,5,848,201404
3016,142163637,SICK,6,360,201404
3017,142170154,INBLED,3,102,201405
3018,142170922,CARD,3,341,201405
3019,142171673,UNC,2,586,201405
3020,142172445,SICK,6,"1,351",201405
3021,142173204,DRUG,4,313,201405
3022,142173960,INJURY,5,427,201405
3023,142180483,INJURY,5,349,201406
3024,142181255,UNKNOW,4,320,201406
3025,142182012,ABDPN,5,732,201406
3026,142182784,SICK,6,615,201406
3027,142183541,UNKNOW,4,663,201406
3028,142190262,CVAC,2,234,201407
3029,142191019,INJURY,5,329,201407
3030,142191761,EDP,7,846,201407
3031,142192528,SICK,6,634,201407
3032,142193281,MVAINJ,4,0,201407
3033,142194040,INJURY,5,226,201407
3034,142200711,INJURY,5,395,201408
3035,142201470,EDP,7,562,201408
3036,142202244,INJURY,5,403,201408
3037,142203001,DIFFBR,2,426,201408
3038,142203757,INJURY,5,218,201408
3039,142210261,SHOT,3,76,201409
3040,142211039,OBLAB,5,77,201409
3041,142211799,UNKNOW,4,"2,321",201409
3042,142212569,OBLAB,5,435,201409
3043,142213339,DRUG,4,498,201409
3044,142214109,PEDSTR,3,729,201409
3045,142220622,STAB,3,115,201410
3046,142221407,INJURY,5,657,201410
3047,142222181,UNC,2,323,201410
3048,142222926,DRUG,4,477,201410
3049,142223679,EDP,7,387,201410
3050,142230287,INJURY,5,"1,100",201411
3051,142231046,DRUG,4,201,201411
3052,142231789,CARD,3,332,201411
3053,142232559,EDP,7,234,201411
3054,142233311,STNDBY,8,308,201411
3055,142234070,DRUG,4,"1,091",201411
3056,142240508,DRUG,4,667,201412
3057,142241275,CVAC,2,170,201412
3058,142242019,PEDSTR,3,587,201412
3059,142242772,DIFFBR,2,581,201412
3060,142243511,DIFFBR,2,475,201412
3061,142250257,INJURY,5,615,201413
3062,142251029,RESPIR,4,380,201413
3063,142251786,INJURY,5,409,201413
3064,142252561,CARD,3,464,201413
3065,142253306,INJURY,5,37,201413
3066,142260087,DIFFBR,2,289,201414
3067,142260846,SICK,6,455,201414
3068,142261590,SICK,6,320,201414
3069,142262352,EDP,7,290,201414
3070,142263112,ABDPN,5,512,201414
3071,142263884,OTHER,6,536,201414
3072,142270507,MVAINJ,4,343,201415
3073,142271389,INJURY,5,452,201415
3074,142272043,UNC,2,745,201415
3075,142272810,INJMIN,7,810,201415
3076,142273567,ABDPN,5,501,201415
3077,142280383,EDP,7,288,201416
3078,142281148,INJURY,5,322,201416
3079,142281891,SICK,6,287,201416
3080,142282658,UNKNOW,4,214,201416
3081,142283410,STATEP,2,233,201416
3082,142290248,SHOT,3,90,201417
3083,142291020,UNC,2,260,201417
3084,142291777,SICK,6,482,201417
3085,142292548,EDP,7,259,201417
3086,142293292,ABDPN,5,579,201417
3087,142294076,DRUG,4,411,201417
3088,142300740,INJURY,5,364,201418
3089,142301490,EDP,7,784,201418
3090,142302263,UNC,2,348,201418
3091,142303037,EDP,7,494,201418
3092,142303786,SICK,6,305,201418
3093,142310450,INJMAJ,3,26,201419
3094,142311201,SICK,6,239,201419
3095,142311952,INJURY,5,522,201419
3096,142312711,EDP,7,680,201419
3097,142313455,DRUG,4,229,201419
3098,142320281,SICK,6,"1,096",201420
3099,142321037,DIFFBR,2,"2,334",201420
3100,142321781,SICK,6,"1,075",201420
3101,142322560,DIFFBR,2,645,201420
3102,142323312,INJURY,5,569,201420
3103,142330002,INJURY,5,632,201421
3104,142330765,DIFFBR,2,,201421
3105,142331503,DIFFBR,2,237,201421
3106,142332266,INJURY,5,633,201421
3107,142333015,UNKNOW,4,213,201421
3108,142333782,DIFFBR,2,260,201421
3109,142340493,EDP,7,360,201422
3110,142341244,MVAINJ,4,260,201422
3111,142342007,UNC,2,171,201422
3112,142342764,CARD,3,565,201422
3113,142343546,DRUG,4,272,201422
3114,142350417,SICK,6,"1,825",201423
3115,142351178,INJURY,4,297,201423
3116,142351925,SICK,6,777,201423
3117,142352701,INJURY,5,500,201423
3118,142353452,INJURY,5,413,201423
3119,142360277,SICK,6,896,201424
3120,142361046,SICK,6,267,201424
3121,142361816,CVA,4,292,201424
3122,142362584,EDP,7,965,201424
3123,142363330,INJURY,5,498,201424
3124,142370118,SICK,6,438,201425
3125,142370881,SICK,6,183,201425
3126,142371631,EDP,7,1,201425
3127,142372402,EDP,7,,201425
3128,142373175,INJURY,5,241,201425
3129,142373942,SICK,6,238,201425
3130,142380612,DRUG,4,280,201426
3131,142381355,SICPED,4,199,201426
3132,142382124,SEIZR,3,408,201426
3133,142382882,INJURY,5,823,201426
3134,142383648,SICK,6,"1,235",201426
3135,142390251,ALTMEN,3,455,201427
3136,142391012,DIFFBR,2,257,201427
3137,142391765,SICK,6,788,201427
3138,142392539,INJURY,5,"1,452",201427
3139,142393285,UNC,2,379,201427
3140,142394046,SICK,6,649,201427
3141,142400684,INJURY,5,244,201428
3142,142401447,EDP,7,"1,127",201428
3143,142402214,STNDBY,8,,201428
3144,142402975,SICK,6,649,201428
3145,142403728,INJURY,5,412,201428
3146,142410413,DIFFBR,2,507,201429
3147,142411167,SICK,6,866,201429
3148,142411935,DIFFBR,2,742,201429
3149,142412702,DIFFBR,2,249,201429
3150,142413455,SICK,6,"1,169",201429
3151,142420143,UNC,2,289,201430
3152,142420907,ABDPN,5,303,201430
3153,142421664,SICPED,4,332,201430
3154,142422448,DRUG,4,812,201430
3155,142423196,DIFFBR,2,443,201430
3156,142423956,ANAPH,2,"1,003",201430
3157,142430667,OTHER,6,526,201431
3158,142431441,CARD,3,588,201431
3159,142432197,PEDSTR,3,329,201431
3160,142432956,ARREST,1,461,201431
3161,142433720,CARD,3,501,201431
3162,142440232,UNC,2,276,201401
3163,142441004,SICK,6,291,201401
3164,142441770,UNC,2,226,201401
3165,142442557,MVAINJ,4,347,201401
3166,142443322,OBLAB,5,478,201401
3167,142444075,SICK,6,667,201401
3168,142450465,OBLAB,5,401,201402
3169,142451228,SICK,6,470,201402
3170,142451983,SICK,6,558,201402
3171,142452755,DIFFBR,2,254,201402
3172,142453511,INJURY,5,514,201402
3173,142454252,INJURY,5,43,201402
3174,142460641,SICK,6,351,201403
3175,142461409,SICK,6,831,201403
3176,142462182,SICK,6,580,201403
3177,142462943,SICK,6,456,201403
3178,142463698,SICK,6,333,201403
3179,142470168,SICK,6,962,201404
3180,142470946,ABDPN,5,703,201404
3181,142471686,OTHER,6,388,201404
3182,142472454,RESPIR,4,383,201404
3183,142473217,DIFFBR,2,289,201404
3184,142473979,DIFFBR,2,530,201404
3185,142480300,UNC,2,303,201405
3186,142481074,INJURY,5,329,201405
3187,142481820,CARD,3,287,201405
3188,142482610,UNC,2,382,201405
3189,142483379,INJURY,5,433,201405
3190,142484133,SICK,6,745,201405
3191,142490485,INJALS,3,448,201406
3192,142491263,SICK,6,612,201406
3193,142491992,INJURY,4,261,201406
3194,142492765,ASTHMB,2,448,201406
3195,142493522,INJURY,5,"1,098",201406
3196,142494277,DIFFBR,2,295,201406
3197,142500574,INJURY,5,233,201407
3198,142501329,UNKNOW,4,447,201407
3199,142502078,EDP,7,305,201407
3200,142502857,SICK,6,406,201407
3201,142503592,DRUG,4,260,201407
3202,142510315,SICK,6,730,201408
3203,142511074,DIFFBR,2,371,201408
3204,142511801,INBLED,3,326,201408
3205,142512577,DIFFBR,2,232,201408
3206,142513320,SICK,6,724,201408
3207,142514066,INJURY,5,226,201408
3208,142520497,OTHER,6,274,201409
3209,142521266,CVA,4,618,201409
3210,142522026,DIFFBR,2,292,201409
3211,142522783,SICK,6,347,201409
3212,142523543,ABDPN,5,474,201409
3213,142530259,ALTMEN,3,373,201410
3214,142531013,INJURY,5,740,201410
3215,142531774,RESPIR,4,267,201410
3216,142532554,RESPIR,4,"1,370",201410
3217,142533297,INJMAJ,3,302,201410
3218,142540012,OBMAJ,3,445,201411
3219,142540784,ALTMEN,3,406,201411
3220,142541524,INJURY,5,674,201411
3221,142542280,INJURY,5,"2,212",201411
3222,142543054,ANAPH,2,135,201411
3223,142543802,STATEP,2,680,201411
3224,142550245,DIFFBR,2,397,201412
3225,142551000,SICK,6,646,201412
3226,142551740,CARD,3,356,201412
3227,142552493,SICK,6,774,201412
3228,142553242,DRUG,4,242,201412
3229,142553988,UNC,2,281,201412
3230,142560575,SICK,6,0,201413
3231,142561355,DIFFBR,2,477,201413
3232,142562120,SICPED,4,"1,207",201413
3233,142562867,UNC,2,573,201413
3234,142563628,OBMIS,4,626,201413
3235,142570650,DRUG,4,,201414
3236,142571430,ANAPH,2,362,201414
3237,142572180,ANAPH,2,525,201414
3238,142572933,ABDPN,5,464,201414
3239,142573692,SICK,6,879,201414
3240,142580537,SICK,6,794,201415
3241,142581292,INBLED,3,537,201415
3242,142582061,SICK,6,"5,861",201415
3243,142582842,HYPTN,7,,201415
3244,142583579,SICK,6,527,201415
3245,142590010,DIFFBR,2,276,201416
3246,142590780,DIFFBR,2,132,201416
3247,142591534,EDP,7,399,201416
3248,142592303,SICK,6,"4,755",201416
3249,142593053,SICK,6,474,201416
3250,142593835,DRUG,4,472,201416
3251,142600612,SEIZR,3,693,201417
3252,142601351,EDP,7,,201417
3253,142602127,MVAINJ,4,793,201417
3254,142602878,ANAPH,2,297,201417
3255,142603637,SICK,6,248,201417
3256,142610287,UNC,2,243,201418
3257,142611029,CARD,3,"1,029",201418
3258,142611782,CARD,3,"1,188",201418
3259,142612542,SICK,6,361,201418
3260,142613292,INJURY,5,485,201418
3261,142614053,SICK,6,481,201418
3262,142620459,UNC,2,329,201419
3263,142621224,EDP,7,633,201419
3264,142621973,DIFFBR,2,330,201419
3265,142622732,SICK,6,318,201419
3266,142623483,SICPED,4,540,201419
3267,142624235,UNC,2,476,201419
3268,142630712,SICK,6,845,201420
3269,142631470,EDP,7,717,201420
3270,142632246,STNDBY,8,"1,168",201420
3271,142633009,CVA,4,417,201420
3272,142633771,INJURY,5,401,201420
3273,142640496,INJURY,5,724,201421
3274,142641267,INJURY,5,270,201421
3275,142642035,SICK,6,779,201421
3276,142642800,CHOKE,1,45,201421
3277,142643562,ASTHMB,2,283,201421
3278,142644322,RESPIR,4,266,201421
3279,142650724,SICKFC,6,367,201422
3280,142651469,INJURY,5,"2,279",201422
3281,142652235,INJURY,5,787,201422
3282,142652996,ABDPN,5,"1,328",201422
3283,142653763,INJALS,3,479,201422
3284,142660233,DIFFBR,2,534,201423
3285,142660997,DIFFBR,2,324,201423
3286,142661747,ABDPN,5,"3,641",201423
3287,142662521,UNKNOW,4,710,201423
3288,142663268,UNKNOW,4,,201423
3289,142664035,DIFFBR,2,327,201423
3290,142670617,OBLAB,5,,201424
3291,142671354,SICK,6,"1,181",201424
3292,142672116,INJMAJ,3,518,201424
3293,142672876,DRUG,4,305,201424
3294,142673626,EDP,7,465,201424
3295,142680237,SICK,6,409,201425
3296,142680995,SICK,6,69,201425
3297,142681737,SICK,6,"1,100",201425
3298,142682508,EDP,7,286,201425
3299,142683259,ABDPN,5,217,201425
3300,142690266,UNKNOW,4,110,201426
3301,142691028,ABDPN,5,533,201426
3302,142691784,STATEP,2,272,201426
3303,142692566,SICK,6,"1,131",201426
3304,142693318,ABDPN,5,537,201426
3305,142694086,ARREST,1,306,201426
3306,142700588,OTHER,6,648,201427
3307,142701335,EDP,7,701,201427
3308,142702076,CVA,4,616,201427
3309,142702829,DRUG,4,266,201427
3310,142703582,EDP,7,"1,348",201427
3311,142710055,ASTHMB,2,731,201428
3312,142710809,SICK,6,906,201428
3313,142711578,ALTMEN,3,385,201428
3314,142712335,INJMIN,7,422,201428
3315,142713094,DRUG,4,312,201428
3316,142713865,OTHER,6,489,201428
3317,142720503,DIFFBR,2,393,201429
3318,142721265,INJURY,5,446,201429
3319,142722007,DIFFBR,2,731,201429
3320,142722771,SICK,6,305,201429
3321,142723529,INJURY,5,422,201429
3322,142724282,DIFFBR,2,400,201429
3323,142730624,DIFFBR,2,312,201430
3324,142731384,STATEP,2,381,201430
3325,142732155,DRUG,4,625,201430
3326,142732908,INJURY,5,398,201430
3327,142733662,INJMIN,7,583,201430
3328,142740246,ABDPN,5,311,201401
3329,142741013,DIFFBR,2,300,201401
3330,142741755,EDP,7,916,201401
3331,142742524,INJMAJ,3,140,201401
3332,142743276,SICK,4,893,201401
3333,142750082,RAPE,6,269,201402
3334,142750848,SICK,6,968,201402
3335,142751596,SICK,6,443,201402
3336,142752352,MVAINJ,4,298,201402
3337,142753111,MVAINJ,4,818,201402
3338,142753874,ALTMEN,3,433,201402
3339,142760424,SICK,6,591,201403
3340,142761180,DIFFBR,2,319,201403
3341,142761922,SICK,6,715,201403
3342,142762696,INJALS,3,503,201403
3343,142763462,CARD,3,714,201403
3344,142764236,EDP,7,621,201403
3345,142770382,CARD,3,387,201404
3346,142771147,OBLAB,5,521,201404
3347,142771906,DRUG,4,212,201404
3348,142772683,CARD,3,527,201404
3349,142773432,SICK,6,249,201404
3350,142780201,INJURY,5,253,201405
3351,142780960,OBMAJ,3,287,201405
3352,142781704,SICK,6,724,201405
3353,142782474,EDP,7,"1,201",201405
3354,142783214,SICK,6,231,201405
3355,142790158,UNC,2,499,201406
3356,142790929,MVAINJ,4,438,201406
3357,142791691,PEDSTR,3,291,201406
3358,142792457,INJURY,5,"1,818",201406
3359,142793209,SICK,6,"1,087",201406
3360,142793966,DIFFBR,2,430,201406
3361,142800244,DRUG,4,607,201407
3362,142801007,DIFFBR,2,667,201407
3363,142801745,INJMAJ,3,705,201407
3364,142802522,SICK,6,"2,464",201407
3365,142803281,INJMAJ,3,541,201407
3366,142804042,INJURY,5,332,201407
3367,142810463,GYNMAJ,3,612,201408
3368,142811218,INJURY,5,600,201408
3369,142811969,SICK,6,"2,951",201408
3370,142812751,UNKNOW,4,360,201408
3371,142813503,SICK,6,965,201408
3372,142814267,INJURY,5,138,201408
3373,142820583,SICK,6,"2,557",201409
3374,142821332,MVAINJ,4,562,201409
3375,142822084,STATEP,2,632,201409
3376,142822841,UNKNOW,4,615,201409
3377,142823580,MVAINJ,4,277,201409
3378,142830119,STAB,3,303,201410
3379,142830885,OTHER,6,,201410
3380,142831619,INJURY,5,858,201410
3381,142832382,DIFFBR,2,476,201410
3382,142833141,OBCOMP,2,695,201410
3383,142833909,SICK,6,384,201410
3384,142840362,INJURY,5,357,201411
3385,142841133,DIFFBR,2,329,201411
3386,142841874,MVAINJ,4,493,201411
3387,142842641,SICK,6,"1,002",201411
3388,142843399,DRUG,4,533,201411
3389,142850344,ASTHMB,2,648,201412
3390,142851108,SEIZR,3,160,201412
3391,142851853,INJURY,4,254,201412
3392,142852607,CVAC,2,633,201412
3393,142853370,INJURY,5,430,201412
3394,142860297,SICK,6,246,201413
3395,142861056,SICK,6,370,201413
3396,142861808,SICK,6,437,201413
3397,142862568,STAB,3,5,201413
3398,142863329,EDP,7,318,201413
3399,142870319,CARD,3,273,201414
3400,142871087,SICK,6,495,201414
3401,142871838,UNC,2,861,201414
3402,142872604,SICK,6,,201414
3403,142873647,DRUG,4,327,201414
3404,142874106,SICPED,4,275,201414
3405,142880334,DIFFBR,2,340,201415
3406,142881088,EDP,7,339,201415
3407,142881854,SICK,6,547,201415
3408,142882629,SICK,6,994,201415
3409,142883375,UNKNOW,4,317,201415
3410,142884152,SICK,6,460,201415
3411,142890501,MVAINJ,4,1,201416
3412,142891270,ABDPN,5,"1,078",201416
3413,142892018,UNKNOW,4,846,201416
3414,142892787,OTHER,6,,201416
3415,142893564,INJURY,5,409,201416
3416,142894324,OBLAB,5,279,201416
3417,142900741,INJURY,5,251,201417
3418,142901491,UNKNOW,4,340,201417
3419,142902247,INJURY,4,,201417
3420,142903008,EDP,7,,201417
3421,142903758,DIFFBR,2,582,201417
3422,142910105,SICK,6,488,201418
3423,142910866,SICK,6,433,201418
3424,142911621,RESPIR,4,352,201418
3425,142912389,SICK,6,412,201418
3426,142913147,TRAUMA,2,384,201418
3427,142913916,INJURY,5,433,201418
3428,142920508,INJURY,5,371,201419
3429,142921272,DIFFBR,2,237,201419
3430,142922028,INJURY,5,302,201419
3431,142922768,OTHER,6,177,201419
3432,142923530,DIFFBR,2,322,201419
3433,142930662,STNDBY,8,1,201420
3434,142931400,CVAC,2,441,201420
3435,142932164,INJURY,5,"1,644",201420
3436,142932918,EDP,7,"3,205",201420
3437,142933677,UNC,2,178,201420
3438,142940254,SICK,6,546,201421
3439,142941013,INJMAJ,3,700,201421
3440,142941756,DIFFBR,2,370,201421
3441,142942527,EDP,7,431,201421
3442,142943294,INJURY,5,296,201421
